name,faculty,group,gpa
Ujotu Ale,Forensics,243,5.88
Oni Ozeso,Pentest,237,7.6
Ugu Eqibanode,Pentest,244,5.37
Obetuhimi Agyc,Cybersec,251,5.41
Apume Ytydihowa,Pwn,222,4.12
Oxitico Elo,Pwn,230,8.71
Otuso Uqoxex,Teapotting,218,6.27
Yvykotufax Agamepeza,Pwn,259,9.85
Ucifoge Uwos,Reverse,244,9.06
Econycene Azepokexa,Pwn,209,8.05
Osusoqe Idufud,Pentest,239,6.33
Ajoc Atego,Pentest,247,9.83
Igydozy Ozas,Cybersec,223,9.96
Ukoguqap Yhozy,Pentest,233,9.34
Ylapa Evaqakib,Forensics,240,6.85
Iji Orihucezac,Pentest,242,8.17
Olovas Elytut,Pentest,247,6.21
Ino Ipe,Teapotting,236,9.27
Awif Yhuxefy,Forensics,220,5.83
Ybiradym Uxu,Reverse,253,8.61
Adyhomomuv Otamifeco,Pentest,226,8.9
Uzotikazan Afyjusyf,Pwn,254,9.95
Ypupihavum Ubemogyq,Cybersec,207,5.32
Uzesofus Usegecyrij,Cybersec,223,6.22
Osedulolu Yvaxyfoko,Teapotting,244,6.29
Ocenacamol Ozejalevar,Pwn,209,4.88
Abuse Ocoveb,Cybersec,210,9.55
Ynodoxofu Ovifygiba,Reverse,251,7.77
Ugitadysig Ujoda,Pwn,219,4.85
Yvuly Inusera,Teapotting,223,5.89
Yhyvize Alu,Forensics,234,6.88
Osydunexal Okemy,Pwn,245,5.81
Enesyga Icujy,Cybersec,254,4.82
Ycehanubax Ypame,Forensics,234,4.93
Ufu Yvonedo,Teapotting,242,6.7
Eqajyl Azazimirat,Cybersec,223,9.87
Arovavuvu Azi,Forensics,239,6.49
Apixuganes Yrici,Forensics,229,4.18
Afabynohox Ynaxapa,Cybersec,253,6.3
Avada Otuqo,Forensics,254,8.78
Imy Ykek,Reverse,200,6.16
Efa Oxevoxumah,Pwn,226,5.43
Erave Eli,Pwn,212,4.85
Epemolify Emuwoqap,Pwn,218,9.98
Axaxafuwyc Uhudad,Forensics,221,6.15
Etysin Efon,Reverse,220,9.19
Ipy Izyhobyl,Cybersec,239,9.86
Ofity Igav,Pentest,203,8.0
Apikehawaq Uvoga,Reverse,248,5.47
Imyvyki Ofib,Pentest,242,8.48
Omyguweja Ejiso,Teapotting,207,7.15
Ogohuruk Azol,Cybersec,223,4.51
Ececiru Uzypoz,Pwn,212,7.25
Ifa Umikimaj,Pentest,221,4.66
Okydys Usupopymut,Pentest,221,7.8
Uhysejepuj Acupososy,Teapotting,206,6.87
Icecaricy Ukowoka,Pwn,204,7.64
Utydymewyx Ineluzy,Forensics,245,7.41
Ohaqufuj Omigiwobof,Pentest,240,7.38
Avigohezo Uwa,Teapotting,226,5.78
Ovajif Uhax,Reverse,200,4.47
Avixiry Ysan,Pwn,242,7.9
Izyrocac Ysus,Pwn,218,6.38
Awikameh Uvefutonak,Pwn,231,4.61
Edupexenu Ymacymad,Reverse,212,9.69
Adyx Ajozuhokoc,Pwn,253,5.57
Ovatek Afyguca,Forensics,238,8.76
Yjuzok Owojuzimu,Pentest,255,6.75
Ajony Abajoqon,Pwn,247,8.61
Utylevacy Ygygeki,Teapotting,201,7.38
Ipu Iligiwawuc,Reverse,209,5.85
Anukufisac Ero,Pentest,216,9.66
Yvacoc Ubo,Pwn,260,5.76
Ykakyqoca Eho,Pentest,210,9.06
Idapabaq Inocav,Cybersec,240,6.73
Ycy Yvyh,Reverse,244,8.24
Akopuh Ocy,Pentest,200,5.78
Aqopoxogy Ofobygeqo,Reverse,233,7.66
Idevec Uhusun,Forensics,209,5.19
Elyrudesud Odyjaw,Cybersec,260,8.36
Ojocu Ekojoqyza,Teapotting,224,9.63
Yquzok Ojyboqe,Forensics,203,5.31
Ofyf Izuminasor,Pwn,221,4.89
Anofo Ydy,Teapotting,221,5.46
Anyk Inagerih,Pentest,226,8.11
Ikozobezam Ymoje,Pwn,249,9.61
Etoryn Aki,Pentest,224,6.03
Uxebuzu Ure,Pentest,241,8.28
Ajubet Enan,Teapotting,203,8.92
Ygaluxomik Uqe,Cybersec,249,8.8
Ocega Any,Reverse,240,5.02
Axyca Awaroqis,Pwn,224,9.46
Ijitu Ity,Teapotting,241,4.35
Ycupahuq Ugyta,Pentest,202,4.62
Ucup Akysyjete,Forensics,257,9.64
Evaci Ijorik,Cybersec,225,6.77
Yfeje Ozetynige,Cybersec,216,6.37
Ocuby Ilekysugyf,Pwn,228,7.27
Ecyfyh Abumiqykep,Reverse,204,5.27
Egonira Alanevenu,Teapotting,251,9.74
Udegory Ywipud,Reverse,216,4.49
Ugafikebe Uxu,Pentest,217,9.64
Ecilu Ujad,Teapotting,205,9.13
Azo Ubu,Cybersec,232,5.51
Uvuv Ujoni,Forensics,245,5.94
Emiry Atewugegif,Teapotting,209,8.47
Otuzeluwex Obupihijog,Forensics,232,6.4
Azitas Upop,Teapotting,237,9.54
Asevimumir Ozutoxew,Teapotting,239,7.76
Ydedihom Ebylic,Reverse,208,9.35
Yly Yvojih,Teapotting,202,7.92
Ejy Ucekuzarib,Forensics,256,5.42
Ujunys Ygafonaruc,Reverse,242,7.95
Ysifi Obevuvo,Cybersec,209,8.25
Iwyxigy Ydo,Pwn,212,8.62
Imom Unomu,Cybersec,228,8.93
Arilezys Yged,Pwn,245,9.61
Edewazo Ysodyb,Cybersec,204,4.02
Anavu Uso,Cybersec,205,4.17
Onotocowu Atoqan,Cybersec,225,7.63
Ebyguq Iwaca,Cybersec,228,7.3
Ogicu Onysobeb,Pentest,231,9.81
Oruxyh Ofadisefi,Cybersec,259,8.77
Uzy Imef,Cybersec,226,4.13
Isesetu Inudupit,Pentest,222,4.79
Ybu Isa,Pentest,253,7.83
Ygyvanek Ynikezeroz,Pwn,236,8.92
Ylinohudy Eqocopag,Pentest,250,7.57
Izib Egesawil,Pwn,203,4.77
Epuhyhujyd Amaky,Teapotting,256,6.71
Egilyxyh Yxeg,Teapotting,246,8.19
Utuduba Avug,Cybersec,241,6.21
Yruxux Ewuxi,Reverse,234,7.31
Iqe Axybuly,Forensics,227,5.76
Ymisalyrit Uvywo,Cybersec,240,8.29
Ogefub Yruxezoza,Pwn,227,6.02
Atytu Odoqesiz,Pentest,205,9.55
Ihunugi Orimu,Cybersec,239,4.57
Abyto Ulaxinawug,Teapotting,204,8.53
Yfulyf Ana,Teapotting,241,5.53
Eziralim Ifug,Pentest,256,5.46
Ifokumaguk Ociwy,Cybersec,244,9.95
Urydixuzod Akyqas,Cybersec,247,7.58
Okyjojid Ujele,Teapotting,245,9.91
Imebu Yxudyvojif,Teapotting,243,5.13
Ufalu Iqajazawas,Cybersec,219,9.01
Ysize Upepo,Teapotting,237,8.22
Yjuzero Ekasepaso,Pentest,221,7.5
Imevij Yfucori,Pentest,202,8.21
Ovalo Ubene,Pwn,241,9.49
Akifyr Itiduna,Teapotting,224,6.76
Anikavagof Afeq,Cybersec,213,9.1
Yjyniwaj Ikobyd,Reverse,216,6.56
Ocusygifi Ufykaqetub,Reverse,205,8.38
Ijybiza Ydosy,Pentest,207,9.66
Avuqedek Uxi,Pentest,232,9.71
Agefi Ixidi,Pentest,245,8.91
Ygezequtim Equ,Pwn,231,8.78
Ubazi Osol,Reverse,213,4.51
Ajunasag Afudum,Cybersec,246,9.68
Erafawiryg Yry,Teapotting,224,8.68
Ehy Icynejuhe,Pwn,251,8.06
Ujifu Egypu,Teapotting,200,6.44
Ezowaho Axulakani,Teapotting,259,4.39
Acoduhalyr Odygepi,Forensics,248,9.58
Ibifi Abib,Cybersec,229,8.93
Yhanivu Acajene,Reverse,257,6.66
Ewece Iwomokus,Pwn,234,7.79
Atuxyb Uhe,Pwn,230,8.27
Aqa Eniw,Pentest,212,6.45
Ywoq Adihy,Forensics,220,8.74
Ywajura Ikud,Reverse,241,7.67
Ogy Etefaxyjo,Forensics,203,5.41
Orolynoq Yxa,Cybersec,251,5.63
Anufenu Iros,Teapotting,239,8.27
Iryxom Uharuhojo,Teapotting,222,6.22
Ydijifubez Akujequb,Cybersec,213,5.62
Awycawa Okynedixu,Teapotting,220,5.75
Ipobunu Ere,Cybersec,218,8.53
Azudyrane Owajyneko,Cybersec,215,8.67
Uhujur Amybydil,Forensics,220,8.46
Ysixefenyr Ajimagurip,Forensics,202,6.13
Isav Ydyn,Reverse,207,6.18
Awy Igogy,Teapotting,234,7.06
Alex Uzudaz,Reverse,242,4.22
Ysuromyzis Ibemah,Cybersec,210,6.33
Yguko Axivum,Reverse,206,7.15
Edor Elejyq,Pwn,247,4.71
Upyfeg Efyfecav,Cybersec,250,6.12
Aru Ikyj,Reverse,234,4.85
Enovyq Adanukacum,Reverse,242,6.69
Opej Isiq,Cybersec,258,8.35
Atozymezix Ewezofusyz,Pwn,233,8.94
Ikecofyvov Oho,Pentest,237,8.35
Ifeji Oqoputukuf,Forensics,221,6.21
Eqymosevob Ehupowedip,Forensics,225,7.66
Atyqydedu Oha,Pentest,254,8.85
Amoji Oza,Cybersec,229,8.79
Akene Eqebi,Pwn,217,4.14
Oravy Emuhiho,Pentest,212,5.03
Edytumap Izu,Pentest,225,9.81
Erifibife Ofuwawul,Reverse,237,7.24
Amudadeku Oki,Reverse,230,8.92
Egyletoseb Ydofaqikeb,Cybersec,217,5.22
Ubocaz Axela,Cybersec,201,9.14
Edatajigol Ifizisom,Pentest,236,8.77
Omuxurikyr Udicudusos,Pwn,207,5.82
Amokahosi Etuniwa,Pwn,258,4.25
Izeve Ufemy,Pentest,219,5.2
Orapy Iguzoh,Forensics,241,8.39
Ata Upunywam,Cybersec,220,5.92
Ufelugoxeb Ibaho,Reverse,204,4.94
Aferuzi Uwojoqag,Forensics,255,7.45
Uwenibem Ecixa,Pwn,246,8.88
Unebu Atopaduw,Cybersec,244,6.28
Ynamimeqy Exupedi,Forensics,204,8.99
Inalefar Itaguga,Cybersec,217,9.27
Eromylesyn Uginiqel,Teapotting,257,6.74
Asyce Ohoj,Reverse,243,7.33
Ukeboh Ilyfawy,Reverse,201,5.48
Afexevo Owypixy,Teapotting,228,4.51
Upudom Upinev,Cybersec,227,8.55
Apitovato Ybyf,Pentest,251,8.14
Emi Yjubigez,Pentest,224,4.06
Yfykateli Arawuhe,Reverse,260,7.21
Iro Egura,Forensics,203,9.45
Erowehose Ykyritigo,Pentest,217,6.97
Urewoboqun Esuhyfo,Cybersec,221,7.87
Ewowobufuq Esacequme,Teapotting,253,8.49
Uhaw Etiximuvom,Forensics,246,9.26
Ylihanus Edisace,Pwn,256,6.68
Aperona Ovomypevuj,Reverse,251,9.68
Ixikikaku Azutegoq,Reverse,210,9.85
Eni Ipo,Reverse,238,6.18
Ibykawak Ifizegyqu,Forensics,217,5.51
Eqir Omyvyj,Cybersec,249,9.46
Exiz Ezo,Pentest,206,7.35
Abesehymy Odesyh,Reverse,217,6.37
Ejonitep Ycumehupo,Pentest,205,4.81
Aqirilih Aguka,Pentest,220,5.43
Awudivuk Azo,Teapotting,240,4.14
Ajubysoqa Asin,Pentest,254,8.5
Uqedo Olinuca,Pentest,215,6.7
Evum Yni,Teapotting,234,8.3
Osoryhipy Eqonamin,Pwn,225,9.55
Oweriqah Egylutimaw,Pwn,203,7.42
Axijujizy Etacijuc,Pentest,230,6.69
Udatyvoz Ugevilato,Cybersec,253,5.97
Igy Ymehaqymez,Teapotting,237,6.36
Idyce Ukywyd,Reverse,219,7.13
Exujoner Ojadisy,Forensics,256,7.88
Eveworahe Ihuhufidez,Pwn,255,9.03
Ihuxu Obo,Forensics,226,6.98
Okoryx Oxosyho,Pwn,235,8.9
Obohalax Awohyjaj,Teapotting,253,5.07
Edo Awiteq,Teapotting,232,9.59
Ikokud Isod,Pwn,216,7.44
Yvex Efetej,Reverse,211,5.42
Agymyse Atu,Reverse,253,4.83
Ozusonexa Iwimycef,Reverse,223,9.82
Orem Erozokuc,Teapotting,233,4.03
Ipyqul Ygeh,Reverse,253,6.78
Edaxojet Ekem,Forensics,213,7.92
Avoruqu Ucewu,Teapotting,244,7.04
Ama Yqi,Cybersec,206,9.99
Umiqa Uluxu,Cybersec,202,4.67
Agivyga Ylyjyq,Teapotting,260,5.5
Ycininu Adufe,Teapotting,249,4.4
Ahom Icohovo,Pwn,221,9.85
Anuhopyvy Uquwupeb,Pentest,223,5.9
Yrofo Yrokuci,Teapotting,244,4.78
Exewyjomu Upehex,Reverse,227,9.98
Ugegafop Emacufety,Reverse,224,9.3
Ysuqakohiw Alekyruqox,Reverse,213,7.1
Ejera Yfu,Reverse,255,9.14
Apenik Ocyfyde,Cybersec,257,9.62
Urir Uzeqywug,Forensics,232,6.57
Ajari Ula,Pentest,229,8.24
Uxohytec Uzujovexe,Reverse,216,9.84
Efy Emige,Teapotting,206,8.58
Esos Irubesipa,Cybersec,259,9.06
Avug Umaziry,Cybersec,225,5.43
Uxu Any,Pwn,235,9.1
Ygeqehu Amacywe,Forensics,237,7.54
Opi Ypurucucab,Forensics,238,4.11
Ihikyjydi Inibapa,Forensics,215,5.57
Icydinom Yvalywutu,Cybersec,215,9.03
Yqyb Atubicik,Reverse,246,5.22
Ufumo Oryx,Pentest,251,9.65
Afafamenit Azahizi,Teapotting,201,5.1
Avafagy Okixacu,Pentest,228,9.21
Eqe Agyhyvat,Cybersec,208,9.84
Usah Ide,Teapotting,233,4.16
Ozuteq Yzet,Forensics,230,4.67
Inehipuju Irafuqi,Teapotting,214,9.89
Esocazeseg Emynicycuf,Forensics,207,5.34
Obupog Ibe,Pwn,259,4.65
Uxyp Ewovi,Pentest,213,4.62
Onupoxaw Ukife,Pentest,211,9.5
Itucimyvy Usiro,Pentest,254,6.21
Iqixemin Egum,Forensics,242,9.8
Ibuvexo Yzo,Reverse,214,8.89
Onoletul Ygyvo,Reverse,243,5.43
Uzetixyji Inino,Cybersec,229,4.85
Iqoneciga Unigalyr,Cybersec,243,9.01
Ujeju Ufivowojik,Pwn,238,5.04
Yceponegyw Oku,Reverse,229,5.8
Anynifo Imegawyhyr,Reverse,247,4.41
Agih Efale,Reverse,235,6.26
Anabo Evasofub,Cybersec,224,8.71
Aqaf Egatugo,Teapotting,256,7.84
Ewonin Adikulawu,Forensics,245,7.77
Egubos Utyjemom,Teapotting,251,7.8
Aruh Yhi,Pwn,221,7.92
Oby Esub,Pentest,208,4.86
Ufanufije Ocimo,Forensics,254,4.54
Ygagasuwab Yxuvitenuw,Forensics,206,7.92
Eqivyxy Iqelod,Forensics,253,8.69
Iginyjas Ofec,Pentest,201,5.98
Onawukir Uvafy,Reverse,235,6.34
Ybubaviv Yzomyho,Forensics,246,5.81
Usome Ena,Forensics,220,4.73
Unywal Ekadikac,Reverse,216,6.49
Ogem Oded,Teapotting,235,6.58
Eto Ozifaxoli,Pwn,237,5.75
Omyraqyfe Ycisebibaf,Reverse,229,9.94
Ecuqa Uhuji,Cybersec,228,7.88
Uve Udubygy,Pentest,244,6.93
Ahona Yxa,Pentest,220,6.84
Ininokovaz Idyvalyp,Cybersec,258,7.71
Igobuh Ykuz,Teapotting,258,6.39
Ifygun Ixov,Forensics,260,6.23
Owidumo Opijewom,Teapotting,224,9.63
Evovulyfys Inifojeh,Teapotting,228,7.69
Ygih Eviky,Teapotting,244,6.55
Ydyvuzet Ezytyder,Pwn,258,5.61
Asym Acecesozot,Forensics,221,9.47
Yquzo Ufob,Pwn,241,6.94
Ecocovez Enejyl,Reverse,218,7.75
Osusevedyf Ybo,Pentest,242,4.28
Ecuryg Ymo,Pentest,257,9.03
Ehufuqat Akijerodyk,Reverse,253,7.38
Ojiteza Epepy,Cybersec,246,8.59
Adyrypaqo Ubyket,Pwn,227,6.47
Epumobuvuk Inarugi,Pwn,227,5.12
Ulilamy Ajo,Cybersec,251,6.47
Ywoguda Obipixugyb,Pwn,242,7.46
Azufybamot Emaje,Teapotting,259,9.25
Ygisob Umugaqyjib,Teapotting,213,9.79
Ery Uce,Pwn,202,6.06
Omeruxe Oceme,Reverse,225,8.62
Owosyz Idy,Pwn,242,9.62
Osaduqek Iwyquhe,Pentest,251,7.13
Urado Izyha,Pentest,205,9.04
Elakaz Idisy,Cybersec,242,4.63
Oryveg Ybon,Forensics,215,9.22
Ovuvadepig Ewahi,Pentest,250,9.28
Onukuq Osekygu,Pwn,232,8.73
Ecapififis Ibagup,Reverse,250,9.95
Ocudyxon Ycole,Reverse,257,8.25
Ira Ufuwovoc,Reverse,217,7.45
Oradinukan Ibiwitah,Teapotting,200,9.01
Umakatub Urow,Pwn,221,8.3
Iriqaravy Iqibasal,Cybersec,230,8.59
Eqiceqabyt Itu,Teapotting,229,8.52
Esoz Ocagu,Cybersec,254,5.64
Ilotis Izo,Pentest,242,6.18
Ecyfawefav Yjuq,Cybersec,249,4.9
Ahyzocoga Oqabivaxoh,Pwn,218,5.09
Ixefoxazu Uca,Teapotting,257,4.02
Ewuka Edokihax,Reverse,219,4.21
Oloxyc Ipeh,Cybersec,222,6.71
Aka Oked,Cybersec,252,6.91
Ybahomu Ubovubyco,Reverse,257,9.75
Atinev Ycaf,Reverse,228,9.77
Akawa Agu,Teapotting,255,8.79
Ofiqezuke Omutysyd,Pwn,212,6.35
Ajabir Otic,Forensics,244,7.82
Elela Emucob,Forensics,255,7.09
Ukihy Ufa,Cybersec,208,5.38
Ikis Ibija,Reverse,228,4.11
Ypozicod Yfyq,Teapotting,244,9.87
Iwosol Efedasyva,Teapotting,243,6.74
Urapipod Yxygyri,Cybersec,212,9.7
Uruhyd Aguza,Cybersec,207,8.28
Ocup Edemecasud,Forensics,214,8.48
Amifizyp Ymugafisu,Pentest,242,6.53
Udywogase Ucoze,Forensics,200,5.88
Ixyhapy Otid,Cybersec,259,7.97
Eloduj Icat,Forensics,221,5.03
Ywihoxowut Apa,Cybersec,238,4.44
Yfivecydik Yculymykop,Pwn,260,7.37
Ecu Eveq,Reverse,246,9.94
Elamisudul Emigolaba,Cybersec,260,6.46
Irorofulec Uniqorelo,Pentest,209,6.59
Atilap Ykun,Cybersec,201,7.25
Uvihehu Ukyfixuj,Pentest,244,7.15
Inyc Yjy,Reverse,248,7.01
Emywuzudyx Yxopit,Reverse,224,6.86
Ihitinepe Ofyxopa,Pwn,234,7.07
Isohy Ihudyc,Cybersec,256,7.3
Ycuca Ytuwo,Cybersec,215,7.12
Ozicivov Yfovubyw,Pwn,233,4.59
Ikyga Ina,Cybersec,236,6.94
Izakogix Ali,Pentest,247,8.54
Yce Ybikuzoqi,Forensics,220,5.92
Ynig Oten,Pwn,231,7.29
Ycig Egi,Cybersec,251,5.88
Ikef Exorevys,Pentest,242,8.0
Ivotefa Ulahirafab,Pentest,251,9.54
Yhi Uronik,Teapotting,228,9.58
Edi Uwizo,Pwn,234,8.46
Obe Ymakom,Forensics,201,9.65
Ilywog Yhaqi,Pwn,257,7.68
Ysadizase Axoly,Reverse,257,4.9
Elusu Ikede,Reverse,217,6.0
Icyt Ipeka,Reverse,229,5.82
Ajyvubyxuz Enefymyqu,Forensics,207,6.9
Uqar Ugonajac,Forensics,230,9.53
Ero Uwubok,Teapotting,207,8.32
Opykabetof Owu,Teapotting,216,6.87
Exiciqupi Yzyhu,Pentest,223,4.67
Ixedehiryx Ipy,Cybersec,213,5.04
Ecagijoxa Uwefe,Pwn,247,5.26
Ehydakype Inocyquxov,Reverse,223,7.76
Uqypi Ybam,Reverse,230,7.79
Ixyl Imaso,Teapotting,204,7.39
Aquf Epabicew,Pwn,231,9.18
Yzytisu Egovemym,Reverse,254,7.18
Ajaqosilo Ehenorywym,Forensics,200,6.17
Ymufucik Aryryz,Forensics,225,4.74
Ededaku Ywavy,Cybersec,225,8.29
Yzuna Oqabu,Forensics,201,6.44
Ucogi Udoko,Reverse,245,9.37
Ymeziby Ohigiryjy,Pwn,212,4.09
Ujutej Esadupabu,Teapotting,227,4.48
Aqekuhini Ymabusovus,Pwn,215,7.5
Umejykom Azoqu,Forensics,216,9.34
Ufidisatam Upukifa,Forensics,248,8.67
Uhugy Oji,Cybersec,216,4.26
Igobuna Ojivicohem,Teapotting,252,4.06
Ehuge Ebywev,Reverse,208,6.12
Ika Ufy,Forensics,245,6.81
Ofo Oluxabo,Reverse,231,7.58
Ybaza Axewy,Cybersec,242,6.56
Udodikap Ugula,Pentest,243,6.48
Egyse Yryx,Forensics,257,6.46
Ifimy Ugidumyha,Cybersec,223,9.16
Otesehojy Okuzula,Cybersec,251,7.26
Uqujeqo Ively,Pwn,249,5.55
Efu Usihuhoge,Teapotting,210,5.89
Ocufyxegy Ywogi,Reverse,212,7.25
Upecopidit Ekij,Pwn,215,8.53
Imicyj Anuxyji,Pentest,259,9.49
Edugyjacy Omewovu,Forensics,225,9.86
Ugivyhus Yti,Forensics,242,8.16
Ewumivam Avesedaci,Reverse,210,6.86
Ajodomisiq Urizuwy,Pentest,246,9.45
Ymo Udo,Pentest,241,5.56
Ikatafoza Ygyfo,Forensics,227,6.93
Ujywepyni Uvub,Forensics,207,9.02
Ymos Exy,Pentest,202,8.46
Yvapoxoka Yjazu,Cybersec,237,4.59
Iwi Ejocevucin,Cybersec,243,4.42
Ovymufy Elokocaloz,Reverse,211,8.41
Itytakaqaq Alaxuv,Forensics,218,7.19
Ebifumogu Yfoxav,Teapotting,207,6.23
Ixijel Ukuruc,Teapotting,242,6.66
Yzo Utehepeper,Reverse,214,7.99
Ybo Ewomaxibyz,Pentest,215,4.1
Onipy Azoqufuju,Cybersec,219,9.46
Ixini Ivuqaqate,Forensics,238,4.44
Opowanyfig Ylypodan,Pentest,241,9.85
Emotur Omadyzi,Cybersec,224,5.69
Isoperebi Epiwi,Pentest,221,9.39
Uhy Ypepogi,Pwn,218,5.95
Afones Ymo,Pwn,201,5.07
Afywyk Owuk,Reverse,213,8.48
Uhazotevi Uhosipygyj,Reverse,259,7.37
Amokixu Ufusaf,Pentest,254,4.29
Uky Ebatiqi,Cybersec,215,7.9
Itedi Ajyjexetis,Pwn,232,6.25
Adoz Avimovym,Pentest,206,4.52
Oqu Yvof,Forensics,224,4.23
Uze Enita,Pentest,200,5.56
Usoqo Oca,Cybersec,240,9.96
Yrizuz Udigiwex,Teapotting,260,8.86
Exekow Yhiqub,Pentest,239,4.46
Ymafeweb Ihudyvegyl,Pentest,222,4.78
Ekuv Ydypyxiq,Forensics,230,7.96
Unymyj Iqijo,Forensics,242,4.85
Apotod Yhojo,Reverse,226,8.84
Uhe Atomyzekyr,Pwn,239,5.09
Oqokarurit Iqyc,Pwn,243,4.87
Isa Oleremi,Teapotting,216,4.81
Esotohiriz Yxucy,Pentest,215,9.99
Ali Yhakyl,Pentest,249,7.21
Aqihunuxa Ake,Reverse,229,6.6
Yhy Ybi,Reverse,206,8.76
Adu Ejuloma,Teapotting,210,4.01
Eme Apytumetus,Pwn,243,9.75
Ixu Ulimijafyh,Forensics,229,7.64
Uxim Yxezel,Cybersec,257,5.41
Yhezuq Atusipofuv,Forensics,243,9.22
Upicox Ajoqomoqu,Pentest,211,4.2
Ypyri Aqilyhemyt,Pwn,243,4.45
Uwaxejoq Ojosyci,Forensics,204,8.5
Ama Orajuhecyl,Pentest,225,6.2
Usumutuj Ypyb,Teapotting,241,4.46
Ubovuwym Obico,Reverse,246,9.02
Ycelehav Icegubis,Pwn,217,6.69
Uzeni Icyj,Pwn,243,5.82
Akohaqa Otitozafo,Teapotting,218,6.74
Ehiquvyp Edycyz,Pwn,237,7.82
Ipetok Ojudonet,Reverse,239,7.46
Epyzucel Yxi,Pentest,207,5.36
Idanaxe Ecygasitys,Forensics,213,5.29
Ysu Esicuwaw,Pwn,229,9.87
Umasabecyf Uly,Cybersec,226,5.83
Egapo Imu,Cybersec,229,6.2
Ybekulov Uhodypum,Teapotting,252,5.14
Ugotovef Izacage,Teapotting,208,5.05
Ujyvuvywoz Ewecaxi,Cybersec,218,5.35
Ykitaj Ewygyxac,Forensics,221,6.13
Ycuj Ygepabymo,Pwn,212,9.09
Ohuzym Icuvuk,Teapotting,251,8.38
Ajobetur Eve,Teapotting,246,7.5
Ezu Ixifipoti,Cybersec,208,7.85
Ycyval Agivuj,Reverse,207,6.87
Yvit Afi,Forensics,211,9.43
Onir Aticokiz,Reverse,205,4.78
Ycuhimod Afacyzy,Teapotting,240,8.77
Ynav Ucesusufa,Pentest,247,8.21
Ygej Ekoduqytu,Cybersec,246,9.95
Enip Iwinuq,Pwn,237,5.78
Opebuxiha Abukyq,Reverse,258,6.88
Aho Ykakosaqum,Pwn,255,6.02
Eniqur Yzy,Forensics,221,6.48
Ajokyby Asu,Pwn,206,4.52
Ojawef Uty,Pwn,208,8.7
Ikilyna Uwyhy,Forensics,219,8.01
Elezeny Uqoke,Cybersec,214,4.22
Eponaceze Abeb,Reverse,248,4.97
Ekycolaweq Awexa,Reverse,254,9.68
Ysodyrul Uzyqet,Teapotting,247,7.38
Irenubani Ufise,Teapotting,202,8.17
Akepolyba Avomu,Pentest,245,5.05
Ihyhulo Yxugety,Pentest,231,5.02
Udy Acapola,Forensics,239,5.75
Yhy Ociluwoqoq,Reverse,250,9.16
Yzagah Idapyn,Forensics,203,8.72
Ahybuke Adaxyxiba,Pentest,240,8.5
Yrarys Amu,Pwn,205,5.44
Uzymisyba Amihemam,Cybersec,225,9.19
Ycypuz Unogu,Cybersec,252,7.47
Oferidu Yjicanas,Pentest,225,5.42
Unapuruf Igituxup,Cybersec,246,6.84
Yjazi Uwiki,Cybersec,209,7.2
Upynu Ajunyxok,Cybersec,208,8.89
Anosus Ybapi,Teapotting,245,5.56
Yxitumu Yrasyhef,Pentest,214,7.65
Iqyhimy Efipa,Cybersec,256,5.56
Upumo Ydanabebuj,Teapotting,245,9.64
Yvigulubut Iwef,Cybersec,211,6.39
Ekopal Afovokus,Cybersec,227,5.79
Ugimymyvo Izyne,Pentest,203,9.75
Ygeqacuwa Avecixac,Pwn,200,8.5
Urunexefet Ubuw,Teapotting,258,8.47
Owex Uzyfak,Pentest,248,7.31
Yrim Ypy,Pentest,242,7.9
Emocal Ucada,Forensics,208,4.57
Uhoni Yjibo,Reverse,233,6.67
Yfyjejot Agegykywec,Reverse,252,8.99
Ilydowus Ezuxipiv,Teapotting,236,5.83
Ivepinu Odadu,Teapotting,213,7.19
Iwum Eqeb,Forensics,213,7.06
Uhenycaby Uxygu,Pentest,249,8.12
Usepadicaw Ybibub,Reverse,207,9.34
Alatytosaf Yfigag,Reverse,250,8.26
Ipive Ebi,Forensics,256,8.96
Ivagytat Igynykew,Pwn,218,7.84
Eliwohe Ojulytyved,Forensics,239,6.47
Uhutiny Izyx,Reverse,220,4.15
Ezu Okokopyl,Pentest,242,9.95
Aceqihe Etucohov,Reverse,209,5.88
Ecup Ahykukip,Pwn,240,8.98
Ilutewubeb Ysuj,Pwn,220,8.4
Ari Enuvitosav,Pentest,203,9.56
Ypibazic Ypib,Pwn,212,7.22
Yvom Etizewily,Cybersec,227,4.09
Usofeb Obu,Pentest,228,5.92
Ydugonyfo Uvinutuket,Pentest,204,5.57
Onat Omufak,Pentest,228,6.37
Exob Afitum,Pentest,200,4.24
Elu Ygybedo,Pwn,253,7.26
Amujuje Eduzamep,Reverse,211,5.96
Ikukakyf Edifapydew,Pwn,206,5.86
Ykov Icuxaxoqy,Cybersec,215,8.01
Ixo Azaginybib,Cybersec,260,6.62
Ilyf Aqydavej,Pentest,200,7.78
Itydupeho Apivasuf,Cybersec,241,8.24
Akyxa Ukyra,Forensics,227,7.51
Ivory Adexe,Teapotting,220,5.36
Uhywemuwew Yrixan,Pwn,214,4.98
Asajezuzym Icu,Pwn,224,9.47
Yxonuwaze Ywirom,Pwn,216,6.51
Iheconiny Ezewak,Forensics,204,4.33
Etivo Ytirypuxi,Forensics,204,7.15
Owaren Avyrydosaz,Cybersec,207,6.67
Ycalez Eficu,Forensics,260,7.3
